t,lead_I
22973.0,458.2559362452365
22975.0,424.82736481666507
22977.0,392.25593624523646
22979.0,386.97022195952223
22981.0,384.82736481666507
22983.0,364.11307910237934
22985.0,343.11307910237934
22987.0,343.54165053095073
22989.0,362.9702219595222
22991.0,390.9702219595222
22993.0,416.68450767380784
22995.0,423.2559362452365
22997.0,405.6845076738079
22999.0,384.1130791023793
23001.0,375.827364816665
23003.0,366.1130791023793
23004.97,335.9702219595222
23006.95,300.82736481666507
23008.93,283.6845076738079
23010.9,274.6845076738079
23012.9,261.11307910237934
23014.9,261.11307910237934
23016.9,282.1130791023793
23018.9,295.25593624523646
23020.9,289.3987933880936
23022.9,294.54165053095073
23024.9,322.82736481666507
23026.9,339.1130791023793
23028.9,314.3987933880936
23030.9,270.54165053095073
23032.9,253.1130791023793
23034.9,272.6845076738079
23036.9,290.25593624523646
23038.9,269.9702219595222
23040.9,231.3987933880936
23042.9,222.39879338809362
23044.9,247.39879338809362
23046.9,257.6845076738079
23048.9,220.97022195952218
23050.9,169.54165053095076
23052.9,155.68450767380793
23054.9,179.39879338809365
23056.9,193.11307910237934
23058.9,171.39879338809362
23060.9,139.9702219595222
23062.9,135.54165053095076
23064.9,160.97022195952218
23066.9,189.39879338809362
23068.9,200.11307910237934
23070.9,199.25593624523646
23072.9,201.39879338809362
23074.9,206.82736481666507
23076.9,204.11307910237932
23078.9,185.54165053095076
23080.9,149.97022195952218
23082.9,104.11307910237934
23084.88,64.9702219595222
23086.85,48.541650530950776
23088.82,48.684507673807914
23090.8,42.82736481666507
23092.8,27.11307910237935
23094.8,28.11307910237935
23096.8,63.255936245236484
23098.8,109.82736481666507
23100.8,134.6845076738079
23102.8,136.25593624523648
23104.8,140.6845076738079
23106.8,167.39879338809362
23108.8,206.39879338809362
23110.8,222.5416505309508
23112.8,190.68450767380793
23114.8,132.11307910237934
23116.8,93.97022195952219
23118.8,86.82736481666507
23120.8,70.9702219595222
23122.8,18.827364816665064
23124.8,-35.88692089762065
23126.8,-36.88692089762065
23128.8,18.113079102379352
23130.8,73.82736481666507
23132.8,92.9702219595222
23134.8,99.39879338809364
23136.8,130.25593624523648
23138.8,180.9702219595222
23140.8,218.11307910237934
23142.8,223.25593624523648
23144.8,208.39879338809365
23146.8,200.82736481666507
23148.8,217.54165053095076
23150.8,248.5416505309508
23152.8,267.5416505309508
23154.8,264.82736481666507
23156.8,259.6845076738079
23158.8,275.9702219595222
23160.8,309.9702219595222
23162.8,329.25593624523646
23164.78,308.11307910237934
23166.75,260.97022195952223
23168.72,229.39879338809365
23170.7,229.8273648166651
23172.7,227.82736481666507
23174.7,181.11307910237932
23176.7,104.25593624523648
23178.7,57.39879338809365
23180.7,64.25593624523648
23182.7,76.39879338809362
23184.7,42.398793388093644
23186.7,-19.744063754763502
23188.7,-47.029778040477794
23190.7,-17.31549232619207
23192.7,18.97022195952221
23194.7,3.8273648166650687
23196.7,-53.601206611906356
23198.7,-93.31549232619207
23200.7,-87.60120661190635
23202.7,-73.31549232619207
23204.7,-94.60120661190636
23206.7,-143.17263518333493
23208.7,-174.7440637547635
23210.7,-164.88692089762066
23212.7,-127.45834946904922
23214.7,-89.45834946904921
23216.7,-67.17263518333493
23218.7,-59.31549232619207
23220.7,-47.88692089762064
23222.7,-16.744063754763502
23224.7,16.398793388093637
23226.7,7.255936245236493
23228.7,-57.02977804047779
23230.7,-132.7440637547635
23232.7,-175.4583494690492
23234.7,-199.60120661190635
23236.7,-252.4583494690492
23238.7,-342.02977804047777
23240.7,-418.4583494690492
23242.7,-429.31549232619204
23244.7,-376.7440637547635
23246.7,-301.17263518333493
23248.7,-207.45834946904927
23250.7,-40.60120661190632
23252.6,244.97022195952218
23254.6,620.8273648166651
23256.6,1014.9702219595222
23258.6,1384.3987933880937
23260.6,1731.2559362452366
23262.6,2059.6845076738077
23264.6,2332.827364816665
23266.6,2476.827364816665
23268.6,2437.2559362452366
23270.6,2233.1130791023793
23272.6,1928.6845076738075
23274.6,1560.684507673808
23276.6,1131.1130791023793
23278.6,668.3987933880936
23280.6,246.68450767380793
23282.6,-64.3154923261921
23284.6,-241.88692089762063
23286.6,-305.1726351833349
23288.6,-296.02977804047777
23290.6,-258.7440637547635
23292.6,-213.17263518333493
23294.6,-148.31549232619204
23296.6,-63.88692089762065
23298.6,-7.31549232619208
23300.6,-28.886920897620648
23302.6,-105.7440637547635
23304.6,-161.60120661190635
23306.6,-167.31549232619207
23308.6,-171.31549232619207
23310.6,-218.7440637547635
23312.6,-280.02977804047777
23314.6,-283.88692089762066
23316.6,-207.31549232619204
23318.6,-111.4583494690492
23320.6,-71.02977804047778
23322.6,-82.31549232619207
23324.6,-78.74406375476352
23326.6,-33.17263518333493
23328.6,7.113079102379355
23330.6,-3.315492326192079
23332.6,-46.02977804047779
23334.57,-73.31549232619207
23336.55,-68.0297780404778
23338.53,-49.02977804047779
23340.5,-42.45834946904922
23342.5,-60.17263518333493
23344.5,-90.7440637547635
23346.5,-105.17263518333493
23348.5,-88.7440637547635
23350.5,-65.45834946904921
23352.5,-70.31549232619207
23354.5,-97.88692089762064
23356.5,-105.88692089762066
23358.5,-74.31549232619207
23360.5,-36.17263518333493
23362.5,-33.45834946904922
23364.5,-62.17263518333493
23366.5,-77.60120661190635
23368.5,-51.029778040477794
23370.5,-5.744063754763506
23372.5,11.255936245236498
23374.5,-11.60120661190636
23376.5,-35.029778040477794
23378.5,-17.02977804047779
23380.5,29.97022195952221
23382.5,49.82736481666507
23384.5,17.54165053095078
23386.5,-21.88692089762065
23388.5,-17.02977804047779
23390.5,12.97022195952221
23392.5,8.39879338809364
23394.5,-40.17263518333493
23396.5,-83.02977804047778
23398.5,-85.17263518333492
23400.5,-65.31549232619207
23402.5,-58.45834946904922
23404.5,-71.60120661190636
23406.5,-83.60120661190635
23408.5,-76.31549232619207
23410.5,-52.601206611906356
23412.5,-27.886920897620644
23414.47,-12.458349469049221
23416.45,-5.315492326192077
23418.43,4.54165053095078
23420.4,28.68450767380792
23422.4,65.39879338809364
23424.4,98.54165053095076
23426.4,118.11307910237934
23428.4,135.39879338809362
23430.4,172.6845076738079
23432.4,236.9702219595222
23434.4,303.5416505309508
23436.4,336.54165053095073
23438.4,335.8273648166651
23440.4,342.2559362452365
23442.4,377.3987933880936
23444.4,405.54165053095073
23446.4,388.54165053095073
23448.4,349.68450767380784
23450.4,344.68450767380784
23452.4,383.54165053095073
23454.4,422.3987933880936
23456.4,427.3987933880936
23458.4,414.97022195952223
23460.4,419.9702219595222
23462.4,450.11307910237934
23464.4,482.3987933880937
23466.4,494.68450767380796
23468.4,487.3987933880936
23470.4,479.827364816665
23472.4,492.39879338809357
23474.4,529.3987933880936
23476.4,569.6845076738078
23478.4,582.827364816665
23480.4,565.9702219595222
23482.4,555.1130791023793
23484.4,580.9702219595222
23486.4,618.8273648166651
23488.4,614.3987933880936
23490.4,568.9702219595221
23492.4,547.827364816665
23494.38,579.8273648166651
23496.35,609.684507673808
23498.32,589.2559362452364
23500.3,547.5416505309507
23502.3,530.1130791023793
23504.3,532.2559362452365
23506.3,529.5416505309507
23508.3,519.1130791023794
23510.3,504.3987933880936
23512.3,480.3987933880936
23514.3,453.9702219595222
23516.3,443.3987933880936
23518.3,445.11307910237934
23520.3,431.97022195952223
23522.3,395.82736481666507
23524.3,354.3987933880936
23526.3,316.68450767380796
23528.3,282.11307910237934
23530.3,260.11307910237934
23532.3,246.5416505309508
23534.3,215.82736481666507
23536.3,171.68450767380793
23538.3,158.97022195952218
23540.3,188.6845076738079
23542.3,209.827364816665
23544.3,184.68450767380793
23546.3,144.54165053095082
23548.3,141.6845076738079
23550.3,176.39879338809362
23552.3,198.82736481666507
23554.3,179.11307910237934
23556.3,145.9702219595222
23558.3,141.39879338809365
23560.3,160.2559362452365
23562.3,158.82736481666507
23564.3,112.82736481666505
23566.3,47.541650530950776
23568.3,8.684507673807925
23570.3,8.68450767380792
23572.3,13.684507673807923
23574.28,-7.458349469049219
23576.25,-42.601206611906356
23578.22,-61.601206611906356
23580.2,-58.88692089762065
23582.2,-51.45834946904922
23584.2,-54.02977804047778
23586.2,-67.60120661190635
23588.2,-81.74406375476349
23590.2,-80.74406375476349
23592.2,-59.02977804047778
23594.2,-35.45834946904922
23596.2,-40.31549232619207
23598.2,-77.88692089762064
23600.2,-113.88692089762064
23602.2,-118.31549232619207
23604.2,-112.02977804047778
23606.2,-138.0297780404778
23608.2,-192.31549232619207
23610.2,-224.17263518333493
23612.2,-208.17263518333493
23614.2,-176.88692089762066
23616.2,-174.1726351833349
23618.2,-201.7440637547635
23620.2,-224.17263518333493
23622.2,-213.88692089762063
23624.2,-184.60120661190635
23626.2,-177.4583494690492
23628.2,-211.88692089762066
23630.2,-260.31549232619204
23632.2,-280.6012066119064
23634.2,-267.4583494690492
23636.2,-256.1726351833349
23638.2,-273.02977804047777
23640.2,-296.88692089762066
23642.2,-288.02977804047777
23644.2,-244.1726351833349
23646.2,-204.31549232619204
23648.2,-196.4583494690492
23650.2,-205.88692089762063
23652.2,-203.60120661190635
23654.18,-186.7440637547635
23656.15,-174.74406375476352
23658.13,-180.74406375476352
23660.1,-201.7440637547635
23662.1,-223.02977804047777
23664.1,-224.4583494690492
23666.1,-199.45834946904924
23668.1,-172.17263518333493
23670.1,-173.60120661190635
23672.1,-196.74406375476352
23674.1,-204.17263518333496
23676.1,-185.60120661190635
23678.1,-179.1726351833349
23680.1,-218.74406375476346
23682.1,-279.7440637547635
23684.1,-305.6012066119064
23686.1,-283.74406375476343
23688.1,-262.6012066119063
23690.1,-282.17263518333493
23692.1,-318.74406375476343
23694.1,-322.8869208976206
23696.1,-289.45834946904915
23698.1,-263.7440637547635
23700.1,-282.88692089762066
23702.1,-330.1726351833349
23704.1,-359.0297780404777
23706.1,-354.6012066119063
23708.1,-347.4583494690492
23710.1,-365.7440637547635
23712.1,-399.6012066119063
23714.1,-418.6012066119063
23716.1,-408.6012066119063
23718.1,-383.4583494690492
23720.1,-369.17263518333493
23722.1,-376.8869208976206
23724.1,-391.02977804047777
23726.1,-386.6012066119063
23728.1,-359.6012066119063
23730.1,-333.02977804047777
23732.1,-332.45834946904915
23734.1,-353.8869208976206
23736.1,-366.7440637547635
23738.1,-355.02977804047777
23740.1,-345.02977804047777
23742.0,-374.31549232619204
23744.0,-436.45834946904915
23746.0,-478.7440637547635
23748.0,-468.31549232619204
23750.0,-435.45834946904915
23752.0,-432.1726351833349
23754.0,-461.0297780404777
23756.0,-474.31549232619204
23758.0,-440.8869208976206
23760.0,-389.7440637547635
23762.0,-373.6012066119063
23764.0,-403.31549232619204
23766.0,-431.7440637547635
23768.0,-410.31549232619204
23770.0,-349.31549232619204
23772.0,-303.8869208976206
23774.0,-302.31549232619204
23776.0,-313.02977804047777
23778.0,-293.4583494690492
23780.0,-250.88692089762063
23782.0,-230.02977804047777
23784.0,-250.60120661190632
23786.0,-281.31549232619204
23788.0,-279.02977804047777
23790.0,-236.45834946904918
23792.0,-182.31549232619204
23794.0,-144.88692089762063
23796.0,-127.88692089762063
23798.0,-113.74406375476349
23800.0,-84.60120661190636
23802.0,-48.17263518333493
23804.0,-38.601206611906356
23806.0,-76.60120661190635
23808.0,-137.31549232619207
23810.0,-176.7440637547635
23812.0,-187.7440637547635
23814.0,-211.7440637547635
23816.0,-283.4583494690492
23818.0,-376.45834946904915
23820.0,-429.7440637547635
23822.0,-428.8869208976206
23823.97,-426.02977804047777
23825.95,-463.6012066119063
23827.93,-515.8869208976206
23829.9,-531.1726351833349
23831.9,-504.0297780404778
23833.9,-478.4583494690492
23835.9,-491.6012066119064
23837.9,-533.8869208976206
23839.9,-564.8869208976206
23841.9,-562.6012066119064
23843.9,-549.1726351833349
23845.9,-561.315492326192
23847.9,-602.0297780404777
23849.9,-638.6012066119063
23851.9,-643.8869208976206
23853.9,-626.8869208976206
23855.9,-619.0297780404778
23857.9,-638.315492326192
23859.9,-671.0297780404778
23861.9,-688.4583494690492
23863.9,-679.0297780404778
23865.9,-663.6012066119063
23867.9,-674.6012066119063
23869.9,-716.1726351833349
23871.9,-750.7440637547635
23873.9,-743.315492326192
23875.9,-716.315492326192
23877.9,-724.1726351833349
23879.9,-762.7440637547634
23881.9,-748.8869208976205
23883.9,-615.0297780404777
23885.9,-388.0297780404778
23887.9,-135.17263518333493
23889.9,138.54165053095076
23891.9,486.9702219595222
23893.9,920.5416505309506
23895.9,1359.113079102379
23897.9,1706.2559362452362
23899.9,1932.2559362452362
23901.9,2051.970221959522
23903.88,2056.827364816665
23905.85,1911.9702219595222
23907.82,1605.970221959522
23909.8,1172.3987933880937
23911.8,674.3987933880936
23913.8,188.9702219595222
23915.8,-216.8869208976207
23917.8,-518.3154923261922
23919.8,-727.7440637547635
23921.8,-852.8869208976207
23923.8,-883.7440637547636
23925.8,-827.4583494690493
23927.8,-731.1726351833349
23929.8,-651.6012066119063
23931.8,-609.8869208976206
23933.8,-586.0297780404777
23935.8,-553.8869208976206
23937.8,-514.3154923261922
23939.8,-496.7440637547635
23941.8,-525.315492326192
23943.8,-583.0297780404778
23945.8,-622.0297780404778
23947.8,-617.315492326192
23949.8,-597.6012066119064
23951.8,-606.7440637547635
23953.8,-643.0297780404778
23955.8,-663.8869208976207
23957.8,-649.4583494690492
23959.8,-630.6012066119063
23961.8,-643.7440637547634
23963.8,-679.8869208976206
23965.8,-698.4583494690492
23967.8,-678.4583494690492
23969.8,-641.0297780404777
23971.8,-623.0297780404778
23973.8,-631.7440637547635
23975.8,-636.1726351833348
23977.8,-611.0297780404778
23979.8,-571.0297780404777
23981.8,-543.7440637547635
23983.78,-531.4583494690492
23985.75,-518.7440637547635
23987.72,-493.6012066119063
23989.7,-452.17263518333493
23991.7,-411.8869208976206
23993.7,-407.7440637547635
23995.7,-444.6012066119063
23997.7,-479.6012066119063
23999.7,-484.8869208976206
24001.7,-486.17263518333493
24003.7,-508.45834946904927
24005.7,-535.315492326192
24007.7,-543.0297780404777
24009.7,-529.1726351833349
24011.7,-499.3154923261921
24013.7,-463.4583494690492
24015.7,-441.88692089762066
24017.7,-443.6012066119064
24019.7,-444.4583494690492
24021.7,-419.315492326192
24023.7,-385.02977804047777
24025.7,-376.3154923261921
24027.7,-386.172635183335
24029.7,-382.3154923261921
24031.7,-369.74406375476343
24033.7,-372.74406375476343
24035.7,-377.31549232619204
24037.7,-362.4583494690491
24039.7,-352.60120661190626
24041.7,-369.74406375476343
24043.7,-380.31549232619204
24045.7,-353.31549232619204
24047.7,-320.31549232619204
24049.7,-322.1726351833349
24051.7,-341.31549232619204
24053.7,-331.172635183335
24055.7,-287.17263518333493
24057.7,-252.17263518333493
24059.7,-256.7440637547635
24061.7,-278.17263518333493
24063.68,-269.7440637547635
24065.65,-222.60120661190635
24067.63,-177.1726351833349
24069.6,-164.60120661190635
24071.6,-160.88692089762066
24073.6,-122.45834946904922
24075.6,-53.315492326192064
24077.6,-3.315492326192075
24079.6,-0.4583494690492209
24081.6,-19.029778040477794
24083.6,-18.458349469049217
24085.6,10.827364816665066
24087.6,46.39879338809364
24089.6,67.54165053095078
24091.6,79.82736481666507
24093.6,104.82736481666507
24095.6,148.6845076738079
24097.6,191.6845076738079
24099.6,210.6845076738079
24101.6,205.11307910237934
24103.6,193.54165053095076
24105.6,193.54165053095076
24107.6,206.6845076738079
24109.6,223.97022195952218
24111.6,236.6845076738079
24113.6,243.11307910237932
24115.6,250.39879338809362
24117.6,271.54165053095073
24119.6,305.54165053095073
24121.6,325.11307910237934
24123.6,307.2559362452365
24125.6,275.2559362452365
24127.6,277.827364816665
24129.6,319.3987933880936
24131.6,348.82736481666507
24133.6,332.6845076738079
24135.6,304.54165053095073
24137.6,315.11307910237934
24139.6,356.6845076738079
24141.6,370.9702219595222
24143.57,328.6845076738079
24145.55,269.82736481666507
24147.53,246.82736481666507
24149.5,254.68450767380793
24151.5,246.2559362452365
24153.5,202.39879338809362
24155.5,153.25593624523648
24157.5,133.5416505309508
24159.5,138.6845076738079
24161.5,135.9702219595222
24163.5,106.11307910237936
24165.5,61.541650530950776
24167.5,22.827364816665064
24169.5,-7.458349469049217
24171.5,-41.31549232619207
24173.5,-89.45834946904921
24175.5,-153.4583494690492
24177.5,-220.1726351833349
24179.5,-265.17263518333493
24181.5,-279.4583494690492
24183.5,-286.02977804047777
24185.5,-310.31549232619204
24187.5,-341.7440637547635
24189.5,-349.88692089762066
24191.5,-330.8869208976206
24193.5,-317.45834946904915
24195.5,-338.6012066119064
24197.5,-382.88692089762066
24199.5,-409.88692089762066
24201.5,-400.17263518333493
24203.5,-382.1726351833349
24205.5,-395.4583494690492
24207.5,-433.3154923261921
24209.5,-447.7440637547635
24211.5,-415.6012066119064
24213.5,-374.88692089762066
24215.5,-377.6012066119064
24217.5,-420.31549232619204
24219.5,-448.88692089762066
24221.5,-431.4583494690492
24223.5,-398.31549232619204
24225.5,-397.6012066119064
24227.5,-434.17263518333493
24229.5,-469.3154923261921
24231.5,-472.1726351833349
24233.47,-455.8869208976206
24235.45,-456.8869208976206
24237.43,-487.6012066119064
24239.4,-520.315492326192
24241.4,-523.7440637547634
24243.4,-503.60120661190626
24245.4,-494.31549232619204
24247.4,-513.8869208976206
24249.4,-547.4583494690492
24251.4,-570.1726351833349
24253.4,-572.315492326192
24255.4,-564.6012066119063
24257.4,-571.315492326192
24259.4,-604.4583494690492
24261.4,-639.0297780404777
24263.4,-636.7440637547634
24265.4,-603.0297780404777
24267.4,-588.315492326192
24269.4,-618.4583494690492
24271.4,-654.8869208976206
24273.4,-647.4583494690492
24275.4,-606.1726351833348
24277.4,-588.1726351833349
24279.4,-616.315492326192
24281.4,-647.8869208976205
24283.4,-641.0297780404778
24285.4,-616.0297780404778
24287.4,-620.8869208976205
24289.4,-660.1726351833349
24291.4,-695.1726351833349
24293.4,-703.6012066119063
24295.4,-701.8869208976206
24297.4,-713.1726351833348
24299.4,-740.7440637547635
24301.4,-773.0297780404777
24303.4,-796.4583494690492
24305.4,-803.0297780404778
24307.4,-797.6012066119063
24309.4,-798.7440637547635
24311.4,-816.1726351833348
24313.38,-829.7440637547634
24315.35,-807.1726351833349
24317.32,-750.7440637547635
24319.3,-705.0297780404777
24321.3,-702.7440637547635
24323.3,-722.0297780404778
24325.3,-718.1726351833349
24327.3,-684.4583494690492
24329.3,-661.1726351833349
24331.3,-682.1726351833349
24333.3,-728.4583494690492
24335.3,-747.8869208976206
24337.3,-721.7440637547634
24339.3,-693.8869208976206
24341.3,-713.8869208976206
24343.3,-767.7440637547635
24345.3,-796.0297780404777
24347.3,-774.7440637547634
24349.3,-745.458349469049
24351.3,-757.3154923261919
24353.3,-802.1726351833348
24355.3,-829.3154923261919
24357.3,-812.8869208976206
24359.3,-782.6012066119064
24361.3,-780.8869208976207
24363.3,-808.7440637547635
24365.3,-829.8869208976205
24367.3,-818.6012066119063
24369.3,-787.1726351833348
24371.3,-771.6012066119064
24373.3,-793.6012066119064
24375.3,-836.6012066119064
24377.3,-864.4583494690493
24379.3,-867.1726351833349
24381.3,-872.315492326192
24383.3,-903.4583494690492
24385.3,-943.6012066119063
24387.3,-956.7440637547634
24389.3,-933.315492326192
24391.3,-902.6012066119063
24393.28,-899.0297780404778
24395.25,-921.6012066119063
24397.22,-933.4583494690492
24399.2,-909.0297780404777
24401.2,-871.1726351833348
24403.2,-864.6012066119063
24405.2,-895.315492326192
24407.2,-920.8869208976206
24409.2,-904.8869208976206
24411.2,-861.8869208976206
24413.2,-835.315492326192
24415.2,-837.7440637547634
24417.2,-830.6012066119063
24419.2,-774.0297780404776
24421.2,-681.3154923261919
24423.2,-604.7440637547635
24425.2,-571.315492326192
24427.2,-557.1726351833349
24429.2,-529.315492326192
24431.2,-493.17263518333493
24433.2,-483.6012066119063
24435.2,-520.8869208976207
24437.2,-587.1726351833349
24439.2,-650.315492326192
24441.2,-696.0297780404777
24443.2,-732.6012066119063
24445.2,-774.8869208976206
24447.2,-829.1726351833348
24449.2,-880.0297780404777
24451.2,-899.6012066119064
24453.2,-882.0297780404777
24455.2,-859.4583494690492
24457.2,-863.4583494690492
24459.2,-885.7440637547635
24461.2,-895.0297780404778
24463.2,-881.1726351833349
24465.2,-869.8869208976205
24467.2,-896.0297780404778
24469.2,-959.7440637547634
24471.2,-1016.1726351833348
24473.18,-1027.7440637547636
24475.15,-1015.8869208976206
24477.13,-1032.172635183335
24479.1,-1082.6012066119065
24481.1,-1116.8869208976207
24483.1,-1100.0297780404778
24485.1,-1062.1726351833347
24487.1,-1057.172635183335
24489.1,-1091.3154923261923
24491.1,-1119.7440637547634
24493.1,-1107.8869208976207
24495.1,-1076.6012066119063
24497.1,-1080.4583494690492
24499.1,-1144.0297780404776
24501.1,-1227.0297780404778
24503.1,-1274.7440637547634
24505.1,-1290.601206611906
24507.1,-1312.6012066119065
24509.1,-1333.6012066119063
24511.1,-1305.6012066119063
24513.1,-1204.8869208976207
24515.1,-1033.7440637547636
24517.1,-783.1726351833347
24519.1,-449.7440637547634
24521.1,-68.45834946904927
24523.1,318.5416505309508
24525.1,704.8273648166651
24527.1,1087.3987933880935
24529.1,1410.3987933880935
24531.1,1591.3987933880935
24533.1,1595.5416505309506
24535.1,1441.2559362452364
24537.1,1150.5416505309506
24539.1,742.9702219595223
24541.1,261.39879338809374
24543.1,-236.02977804047774
24545.1,-691.8869208976206
24547.1,-1043.172635183335
24549.1,-1246.7440637547634
24551.1,-1321.1726351833347
24553.07,-1324.8869208976205
24555.05,-1292.601206611906
24557.03,-1225.1726351833347
24559.0,-1131.7440637547636
24561.0,-1051.172635183335
24563.0,-1019.458349469049
24565.0,-1031.8869208976205
24567.0,-1051.172635183335
24569.0,-1052.315492326192
24571.0,-1046.7440637547634
24573.0,-1058.4583494690492
24575.0,-1088.8869208976207
24577.0,-1111.8869208976207
24579.0,-1099.8869208976205
24581.0,-1053.7440637547634
24583.0,-1008.315492326192
24585.0,-998.8869208976206
24587.0,-1019.7440637547634
24589.0,-1030.8869208976205
24591.0,-1013.1726351833349
24593.0,-994.458349469049
24595.0,-1008.7440637547634
24597.0,-1047.6012066119063
24599.0,-1070.6012066119063
24601.0,-1055.0297780404776
24603.0,-1020.0297780404776
24605.0,-1003.6012066119064
24607.0,-1021.1726351833349
24609.0,-1047.7440637547634
24611.0,-1045.4583494690492
24613.0,-1009.7440637547634
24615.0,-975.1726351833348
24617.0,-970.6012066119063
24619.0,-982.1726351833348
24621.0,-974.315492326192
24623.0,-938.0297780404777
24625.0,-903.7440637547635
24627.0,-905.6012066119063
24629.0,-941.315492326192
24631.0,-974.6012066119063
24633.0,-976.4583494690492
24635.0,-959.4583494690493
24637.0,-961.0297780404778
24639.0,-992.0297780404778
24641.0,-1017.6012066119064
24642.97,-1002.7440637547636
24644.95,-959.6012066119064
24646.93,-933.172635183335
24648.9,-942.6012066119065
24650.9,-957.1726351833349
24652.9,-936.0297780404778
24654.9,-882.315492326192
24656.9,-841.458349469049
24658.9,-844.0297780404778
24660.9,-862.8869208976207
24662.9,-851.1726351833349
24664.9,-808.315492326192
24666.9,-778.8869208976207
24668.9,-786.172635183335
24670.9,-802.315492326192
24672.9,-789.0297780404776
24674.9,-745.7440637547634
24676.9,-703.7440637547635
24678.9,-687.8869208976206
24680.9,-691.4583494690492
24682.9,-689.0297780404778
24684.9,-667.1726351833349
24686.9,-638.7440637547635
24688.9,-627.315492326192
24690.9,-639.6012066119064
24692.9,-656.1726351833349
24694.9,-650.4583494690492
24696.9,-619.0297780404777
24698.9,-589.1726351833349
24700.9,-589.4583494690492
24702.9,-609.3154923261922
24704.9,-607.7440637547635
24706.9,-567.315492326192
24708.9,-521.6012066119063
24710.9,-511.6012066119063
24712.9,-529.7440637547635
24714.9,-527.0297780404778
24716.9,-477.31549232619204
24718.9,-414.6012066119064
24720.9,-390.88692089762066
24722.88,-405.6012066119064
24724.85,-403.4583494690492
24726.82,-350.17263518333493
24728.8,-279.4583494690492
24730.8,-244.74406375476354
24732.8,-244.74406375476352
24734.8,-226.60120661190638
24736.8,-160.31549232619207
24738.8,-84.31549232619207
24740.8,-58.458349469049224
24742.8,-89.88692089762064
24744.8,-132.17263518333493
24746.8,-150.4583494690492
24748.8,-158.1726351833349
24750.8,-186.7440637547635
24752.8,-239.02977804047777
24754.8,-282.8869208976206
24756.8,-286.4583494690492
24758.8,-249.7440637547635
24760.8,-199.88692089762063
24762.8,-162.17263518333496
24764.8,-142.17263518333496
24766.8,-125.31549232619204
24768.8,-90.17263518333492
24770.8,-36.31549232619207
24772.8,-0.7440637547635021
24774.8,-16.744063754763502
24776.8,-61.172635183334926
24778.8,-78.31549232619207
24780.8,-60.315492326192064
24782.8,-59.31549232619207
24784.8,-110.17263518333492
24786.8,-180.17263518333493
24788.8,-215.17263518333493
24790.8,-212.7440637547635
24792.8,-222.60120661190638
24794.8,-275.8869208976206
24796.8,-343.88692089762066
24798.8,-380.45834946904915
24800.8,-385.315492326192
24802.78,-400.45834946904915
24804.75,-449.31549232619204
24806.72,-506.7440637547635
24808.7,-535.7440637547634
24810.7,-536.315492326192
24812.7,-544.1726351833349
24814.7,-585.315492326192
24816.7,-645.7440637547634
24818.7,-690.6012066119064
24820.7,-705.7440637547635
24822.7,-711.0297780404778
24824.7,-734.0297780404778
24826.7,-777.7440637547635
24828.7,-815.4583494690492
24830.7,-819.7440637547635
24832.7,-797.4583494690492
24834.7,-786.6012066119063
24836.7,-811.6012066119063
24838.7,-853.458349469049
24840.7,-873.3154923261919
24842.7,-860.7440637547634
24844.7,-848.6012066119063
24846.7,-875.0297780404777
24848.7,-932.8869208976205
24850.7,-973.1726351833348
24852.7,-969.7440637547633
24854.7,-959.3154923261919
24856.7,-990.8869208976205
24858.7,-1051.601206611906
24860.7,-1081.3154923261918
24862.7,-1050.7440637547634
24864.7,-995.6012066119064
24866.7,-968.0297780404777
24868.7,-974.1726351833349
24870.7,-973.0297780404777
24872.7,-935.7440637547634
24874.7,-885.458349469049
24876.7,-868.4583494690492
24878.7,-898.1726351833349
24880.7,-941.1726351833349
24882.68,-955.1726351833347
24884.65,-933.8869208976205
24886.63,-914.0297780404778
24888.6,-931.0297780404778
24890.6,-971.7440637547635
24892.6,-988.6012066119063
24894.6,-962.458349469049
24896.6,-926.4583494690492
24898.6,-922.1726351833349
24900.6,-948.4583494690492
24902.6,-966.7440637547634
24904.6,-950.1726351833347
24906.6,-916.4583494690493
24908.6,-905.8869208976207
24910.6,-932.7440637547635
24912.6,-966.315492326192
24914.6,-966.6012066119064
24916.6,-935.7440637547635
24918.6,-919.4583494690493
24920.6,-947.7440637547635
24922.6,-991.4583494690492
24924.6,-1001.7440637547635
24926.6,-981.0297780404777
24928.6,-980.7440637547635
24930.6,-1026.7440637547634
24932.6,-1083.315492326192
24934.6,-1104.315492326192
24936.6,-1094.315492326192
24938.6,-1094.315492326192
24940.6,-1122.315492326192
24942.6,-1155.315492326192
24944.6,-1164.6012066119063
24946.6,-1148.315492326192
24948.6,-1129.7440637547634
24950.6,-1131.6012066119063
24952.6,-1155.315492326192
24954.6,-1181.0297780404776
24956.6,-1190.315492326192
24958.6,-1187.4583494690492
24960.6,-1194.4583494690492
24962.57,-1223.7440637547634
24964.55,-1258.8869208976205
24966.53,-1265.3154923261923
24968.5,-1229.1726351833347
24970.5,-1179.3154923261918
24972.5,-1157.315492326192
24974.5,-1165.4583494690492
24976.5,-1163.6012066119065
24978.5,-1126.4583494690492
24980.5,-1082.172635183335
24982.5,-1076.4583494690492
24984.5,-1113.0297780404778
24986.5,-1148.8869208976205
24988.5,-1150.315492326192
24990.5,-1135.4583494690492
24992.5,-1146.7440637547634
24994.5,-1190.6012066119063
24996.5,-1225.8869208976205
24998.5,-1212.1726351833347
